system_id,split
488,not selected
489,not selected
490,test
492,not selected
493,train
494,test
495,test
496,not selected
497,train
498,not selected
499,test
500,not selected
502,train
504,not selected
507,not selected
508,train
509,train
510,not selected
512,train
514,not selected
516,test
517,not selected
518,not selected
519,not selected
521,train
522,train
523,train
524,train
525,not selected
528,train
529,not selected
532,not selected
533,not selected
534,not selected
535,not selected
536,not selected
537,test
538,not selected
540,train
541,not selected
542,not selected
543,test
544,not selected
545,train
548,test
549,not selected
551,test
552,not selected
553,not selected
554,not selected
555,not selected
556,test
557,train
559,not selected
561,not selected
563,not selected
564,not selected
565,not selected
567,train
570,train
571,train
572,not selected
573,train
574,test
575,train
577,train
578,not selected
582,test
583,not selected
584,train
585,train
586,train
588,not selected
589,not selected
590,test
591,not selected
592,test
595,not selected
596,not selected
597,not selected
598,test
599,test
600,test
601,not selected
602,not selected
603,train
604,train
606,train
608,train
609,not selected
610,train
611,not selected
613,train
614,train
615,train
616,not selected
620,not selected
622,test
623,test
624,train
626,train
629,train
630,not selected
632,not selected
633,not selected
635,train
637,not selected
638,not selected
639,train
640,not selected
643,train
644,train
645,test
648,not selected
649,not selected
650,not selected
653,not selected
654,train
656,train
657,not selected
659,train
661,not selected
663,not selected
664,train
666,not selected
668,train
670,test
672,not selected
673,test
677,not selected
678,not selected
680,train
681,test
683,train
684,train
685,not selected
686,not selected
687,train
688,not selected
694,not selected
695,train
697,not selected
698,not selected
701,not selected
709,not selected
710,not selected
711,test
712,test
713,not selected
714,not selected
716,not selected
717,train
718,train
719,not selected
720,train
721,train
722,not selected
723,not selected
724,not selected
725,test
726,train
727,train
728,not selected
730,not selected
731,not selected
732,test
733,train
734,train
735,train
737,test
738,train
739,not selected
741,not selected
742,test
743,train
744,train
746,not selected
747,train
749,not selected
750,not selected
751,test
752,not selected
753,train
755,train
756,train
757,train
758,not selected
759,train
760,not selected
762,test
763,not selected
764,train
766,not selected
768,test
769,not selected
770,not selected
771,not selected
772,not selected
774,train
775,train
776,not selected
778,not selected
779,train
780,not selected
781,not selected
784,train
787,not selected
788,not selected
789,not selected
790,not selected
792,train
793,test
794,test
795,not selected
796,not selected
797,train
798,not selected
800,not selected
801,not selected
802,train
803,train
804,not selected
807,train
808,not selected
809,train
810,test
812,train
813,not selected
815,train
816,not selected
818,train
819,train
820,train
821,not selected
822,train
825,not selected
826,train
829,train
830,not selected
831,test
832,train
833,not selected
835,train
838,not selected
839,not selected
840,test
841,train
842,not selected
844,train
845,not selected
846,not selected
848,train
849,not selected
850,train
851,not selected
852,not selected
853,train
854,not selected
855,not selected
856,train
857,not selected
859,train
860,train
861,test
862,train
863,train
864,test
865,train
868,train
869,train
871,not selected
872,train
875,train
876,train
877,test
879,test
880,train
882,train
883,not selected
885,train
886,train
888,train
889,test
891,train
893,test
894,not selected
895,train
896,test
897,test
898,test
901,not selected
902,not selected
903,test
904,train
905,not selected
908,not selected
911,not selected
912,not selected
913,train
918,not selected
921,not selected
922,not selected
923,not selected
925,not selected
926,not selected
927,not selected
929,train
931,not selected
932,not selected
933,not selected
934,not selected
936,not selected
937,train
938,test
939,train
941,train
942,not selected
944,train
946,not selected
947,test
949,train
950,not selected
951,train
952,test
954,train
955,train
956,not selected
957,train
958,not selected
959,not selected
960,not selected
961,test
962,not selected
963,not selected
964,not selected
965,test
967,train
968,train
969,not selected
970,train
971,train
972,test
973,train
975,test
976,not selected
977,not selected
978,not selected
979,not selected
981,test
983,train
985,test
988,train
989,not selected
990,train
991,not selected
992,not selected
993,not selected
994,not selected
996,train
997,not selected
998,train
999,not selected
1000,not selected
1001,train
1003,not selected
1004,train
1006,test
1007,not selected
1009,train
1012,test
1013,not selected
1014,train
1015,not selected
1017,not selected
1018,test
1020,train
1021,train
1022,not selected
1023,train
1024,train
1026,not selected
1027,not selected
1030,train
1031,not selected
1032,train
1035,not selected
1036,not selected
1037,train
1038,not selected
1041,test
1042,train
1043,not selected
1044,train
1045,not selected
1049,train
1050,not selected
1051,train
1053,not selected
1055,test
1056,not selected
1057,train
1058,train
1059,train
1060,not selected
1061,train
1062,not selected
1064,test
1067,test
1068,train
1069,train
1070,test
1071,not selected
1072,not selected
1073,not selected
1076,not selected
1077,test
1078,train
1079,train
1080,not selected
1081,not selected
1083,not selected
1085,not selected
1086,not selected
1087,test
1088,train
1092,test
1093,train
1094,not selected
1095,not selected
1096,not selected
1097,test
1098,not selected
1099,not selected
1100,test
1102,not selected
1103,train
1104,not selected
1107,not selected
1108,test
1110,train
1112,train
1113,not selected
1114,train
1116,not selected
1117,test
1118,not selected
1119,train
1120,not selected
1121,not selected
1123,not selected
1125,not selected
1127,train
1128,not selected
1129,test
1130,train
1131,train
1132,test
1134,test
1135,train
1136,train
1139,not selected
1141,test
1142,not selected
1143,train
1145,test
1148,train
1149,train
1150,train
1151,not selected
1152,train
1153,not selected
1154,train
1155,test
1156,test
1159,not selected
1161,not selected
1163,not selected
1164,not selected
1166,not selected
1168,not selected
1169,not selected
1170,not selected
1171,not selected
1172,test
1173,not selected
1174,test
1175,test
1176,train
1177,train
1178,train
1179,not selected
1180,train
1181,train
1182,train
1183,test
1184,not selected
1185,not selected
1186,train
1190,not selected
1191,not selected
1192,not selected
1193,test
1194,train
1195,test
1198,not selected
1200,not selected
1201,not selected
1202,train
1203,not selected
1204,not selected
1205,not selected
1206,test
1208,not selected
1209,not selected
1210,not selected
1211,not selected
1212,not selected
1213,test
1214,test
1215,test
1216,not selected
1217,train
1218,train
1219,test
1221,test
1222,not selected
1224,train
1225,not selected
1226,train
1227,not selected
1229,test
1231,train
1233,not selected
1235,not selected
1237,train
1239,train
1240,train
1241,test
1243,test
1246,test
1248,test
1249,not selected
1250,train
1253,not selected
1257,not selected
1258,not selected
1259,train
1260,not selected
1261,test
1263,not selected
1264,not selected
1265,train
1266,not selected
1267,train
1268,test
1269,not selected
1271,train
1272,train
1274,train
1276,not selected
1277,test
1278,test
1279,train
1280,not selected
1281,test
1284,train
1285,train
1286,not selected
1288,train
1289,not selected
1290,test
1291,train
1294,train
1295,not selected
1296,not selected
1297,train
1298,train
1299,not selected
1302,train
1303,not selected
1304,test
1308,not selected
1311,not selected
1313,test
1315,not selected
1316,not selected
1317,train
1318,not selected
1319,test
1321,train
1322,train
1323,train
1324,train
1325,not selected
1326,train
1328,train
1329,not selected
1330,not selected
1331,test
1332,test
1335,not selected
1336,not selected
1337,train
1338,train
1339,test
1340,test
1342,not selected
1343,not selected
1346,not selected
1347,test
1348,not selected
1349,test
1350,test
1353,train
1355,not selected
1356,not selected
1357,train
1358,not selected
1359,train
1360,train
1361,not selected
1362,not selected
1366,not selected
1369,not selected
1370,not selected
1371,not selected
1372,not selected
1373,train
1374,not selected
1375,train
1376,train
1378,test
1380,test
1381,train
1382,test
1384,not selected
1385,train
1386,not selected
1390,train
1391,not selected
1392,not selected
1393,train
1394,test
1395,test
1396,train
1397,not selected
1399,test
1400,train
1401,test
1403,not selected
1404,train
1405,train
1406,not selected
1408,train
1409,test
1410,train
1411,not selected
1412,not selected
1413,train
1414,train
1415,not selected
1416,train
1417,train
1418,not selected
1419,train
1421,not selected
1424,not selected
1425,train
1426,not selected
1427,not selected
1428,train
1430,train
1431,not selected
1432,not selected
1434,test
1436,train
1437,not selected
1438,not selected
1439,test
1441,not selected
1443,not selected
1444,train
1446,not selected
1447,not selected
1449,not selected
1450,not selected
1451,train
1452,not selected
1453,not selected
1455,not selected
1456,test
1457,train
1458,test
1459,not selected
1460,test
1461,train
1462,test
1463,not selected
1464,not selected
1466,train
1467,train
1469,test
1472,not selected
1475,not selected
1477,not selected
1478,not selected
1481,test
1482,train
1483,train
1484,train
1485,test
1486,not selected
1489,not selected
1491,not selected
1492,not selected
1494,not selected
1496,not selected
1499,not selected
1500,not selected
1505,not selected
1507,train
1508,not selected
1510,train
1511,train
1513,not selected
1515,not selected
1518,not selected
1519,test
1520,test
1521,train
1522,train
1523,not selected
1524,test
1525,test
1526,not selected
1527,train
1528,train
1529,test
1530,not selected
1531,train
1533,test
1534,test
1535,train
1536,train
1539,train
1540,train
1541,train
1543,not selected
1545,not selected
1547,train
1549,test
1550,not selected
1551,train
1552,not selected
1553,train
1554,train
1555,not selected
1557,not selected
1558,not selected
1559,train
1562,train
1564,test
1565,not selected
1567,not selected
1568,test
1569,train
1570,train
1571,not selected
1572,train
1573,not selected
1574,not selected
1575,test
1576,train
1577,train
1578,not selected
1579,train
1580,not selected
1581,test
1582,train
1583,test
1584,not selected
1587,not selected
1588,train
1590,not selected
1592,train
1593,not selected
1594,train
1595,test
1597,not selected
1598,test
1599,test
1600,train
1601,not selected
1602,not selected
1603,not selected
1604,test
1607,train
1609,test
1610,test
1611,not selected
1613,not selected
1614,not selected
1615,test
1616,test
1617,test
1618,not selected
1620,train
1621,train
1622,not selected
1623,train
1624,not selected
1627,not selected
1629,not selected
1630,train
1631,not selected
1632,train
1634,not selected
1635,not selected
1636,not selected
1637,not selected
1639,test
1642,test
1643,not selected
1644,test
1645,not selected
1646,train
1647,train
1648,train
1649,train
1650,not selected
1651,train
1653,train
1654,not selected
1655,test
1656,test
1658,not selected
1659,not selected
1661,train
1662,test
1663,train
1664,not selected
1666,train
1667,train
1669,not selected
1670,not selected
1672,not selected
1673,not selected
1674,test
1675,train
1678,not selected
1679,not selected
1682,not selected
1683,train
1684,train
1685,train
1686,test
1687,not selected
1688,test
1689,not selected
1690,not selected
1691,not selected
1692,not selected
1693,not selected
1694,train
1695,train
1697,train
1698,test
1699,test
1700,test
1701,not selected
1702,train
1704,train
1708,not selected
1709,not selected
1710,train
1712,not selected
1714,not selected
1715,train
1716,train
1718,test
1719,not selected
1721,train
1723,train
1729,not selected
1730,not selected
1732,test
1733,not selected
1736,not selected
1737,train
1738,not selected
1739,not selected
1740,train
1741,test
1742,train
1743,not selected
1745,not selected
1746,train
1747,train
1750,not selected
1751,train
1753,train
1754,not selected
1755,not selected
1757,train
1758,not selected
1759,not selected
1761,not selected
1762,not selected
1763,test
1764,test
1765,train
1766,not selected
1769,not selected
1770,train
1772,not selected
1773,not selected
1776,not selected
1777,not selected
1778,not selected
1779,not selected
1780,test
1781,train
1782,not selected
1783,test
1784,test
1785,test
1786,train
1787,test
1788,not selected
1789,test
1790,not selected
1793,not selected
1794,test
1795,test
1796,test
1798,test
1800,not selected
1801,train
1802,not selected
1803,train
1805,test
1806,train
1807,not selected
1810,not selected
1812,not selected
1813,not selected
1815,test
1817,test
1818,not selected
1822,not selected
1823,not selected
1825,train
1828,not selected
1829,not selected
1830,not selected
1831,not selected
1832,train
1833,test
1834,not selected
1837,not selected
1838,not selected
1839,train
1840,not selected
1841,test
1842,test
1843,not selected
1844,test
1846,test
1850,test
1852,not selected
1853,train
1854,test
1855,train
1856,not selected
1857,test
1858,test
1859,not selected
1860,test
1861,not selected
1862,not selected
1863,train
1864,train
1867,train
1869,not selected
1870,not selected
1871,not selected
1872,not selected
1873,train
1874,train
1875,train
1876,not selected
1877,not selected
1878,train
1879,not selected
1880,not selected
1881,not selected
1882,train
1883,not selected
1884,train
1885,not selected
1886,test
1887,test
1889,not selected
1890,not selected
1891,train
1894,not selected
1895,train
1896,not selected
1898,train
1900,train
1902,train
1903,train
1904,not selected
1905,not selected
1906,train
1910,not selected
1911,test
1912,train
1914,not selected
1915,not selected
1917,train
1919,train
1921,not selected
1923,test
1924,test
1925,not selected
1926,not selected
1927,train
1928,train
1929,not selected
1931,not selected
1934,train
1935,not selected
1939,not selected
1940,test
1942,not selected
1943,not selected
1945,train
1946,train
1948,not selected
1949,not selected
1950,test
1952,train
1954,not selected
1956,not selected
1958,not selected
1961,test
1962,not selected
1963,train
1964,not selected
1965,test
1966,not selected
1967,test
1970,not selected
1972,not selected
1973,not selected
1974,not selected
1975,not selected
1977,not selected
1978,train
1979,train
1980,train
1982,not selected
1983,test
1984,not selected
1985,train
1986,not selected
1987,not selected
1989,test
1990,test
1991,train
1992,not selected
1994,not selected
1995,not selected
1997,not selected
1998,train
1999,test
2000,not selected
2001,not selected
2002,train
2003,not selected
2006,not selected
2010,test
2014,not selected
2015,test
2016,test
2018,test
2021,train
2022,test
2024,train
2026,not selected
2027,not selected
2028,not selected
2029,train
2030,not selected
2031,not selected
2034,test
2035,train
2036,not selected
2037,not selected
2038,not selected
2040,not selected
2041,not selected
2042,not selected
2043,not selected
2045,not selected
2046,train
2047,not selected
2048,not selected
2053,train
2055,train
2056,not selected
2057,test
2058,not selected
2060,train
2061,train
2063,not selected
2064,not selected
2066,train
2067,train
2068,test
2069,train
2070,not selected
2071,test
2072,not selected
2074,test
2075,test
2076,test
2077,not selected
2078,not selected
2079,not selected
2080,not selected
2082,train
2083,not selected
2084,not selected
2085,train
2086,train
2088,not selected
2089,not selected
2090,not selected
2091,test
2094,not selected
2095,not selected
2096,test
2097,train
2098,not selected
2099,not selected
2100,not selected
2101,not selected
2102,not selected
2104,not selected
2105,not selected
2106,not selected
2107,not selected
2109,not selected
2110,test
2111,test
2112,not selected
2113,train
2114,test
2115,test
2116,not selected
2117,train
2118,train
2119,not selected
2122,train
2123,test
2124,train
2125,not selected
2126,not selected
2128,train
2129,train
2130,not selected
2131,not selected
2132,not selected
2135,train
2136,train
2137,test
2138,train
2139,test
2140,test
2141,not selected
2142,test
2143,not selected
2144,not selected
2145,not selected
2146,train
2147,not selected
2148,train
2149,not selected
2151,test
2152,train
2154,not selected
2155,not selected
2156,test
2159,train
2160,not selected
2161,not selected
2162,train
2163,not selected
2165,not selected
2166,train
2167,train
2168,not selected
2169,test
2170,train
2171,not selected
2174,test
2175,test
2176,not selected
2177,not selected
2179,not selected
2183,not selected
2184,train
2186,not selected
2188,test
2189,not selected
2190,not selected
2191,not selected
2192,not selected
2193,test
2194,train
2195,test
2196,test
2197,not selected
2198,not selected
2201,train
2202,test
2203,train
2205,not selected
2206,not selected
2207,train
2208,train
2211,not selected
2213,not selected
2214,not selected
2215,not selected
2217,train
2218,test
2219,test
2220,train
2222,train
2223,not selected
2227,train
2228,train
2230,train
2231,not selected
2232,test
2233,not selected
2235,train
2236,train
2238,not selected
2239,train
2240,train
2241,test
2243,test
2244,test
2245,train
2246,not selected
2247,test
2248,not selected
2249,test
2250,train
2251,not selected
2253,train
2254,train
2255,not selected
2256,not selected
2258,not selected
2259,not selected
2260,train
2261,not selected
2262,train
2264,not selected
2265,train
2268,not selected
2269,not selected
2270,not selected
2271,train
2272,train
2273,not selected
2275,test
2276,train
2278,not selected
2279,not selected
2280,not selected
2282,not selected
2283,not selected
2284,test
2285,not selected
2286,train
2288,train
2289,not selected
2290,train
2291,train
2293,not selected
2295,test
2298,not selected
2299,train
2300,train
2301,not selected
2302,test
2303,not selected
2304,not selected
2305,train
2306,not selected
2309,not selected
2311,not selected
2312,not selected
2313,train
2314,train
2315,not selected
2317,not selected
2318,train
2320,train
2322,train
2323,not selected
2325,not selected
2326,not selected
2328,not selected
2329,not selected
2331,not selected
2332,train
2333,not selected
2334,not selected
2335,not selected
2337,not selected
2338,not selected
2339,not selected
2340,not selected
2341,not selected
2342,not selected
2343,not selected
2345,not selected
2346,not selected
2347,not selected
2348,not selected
2349,train
2350,not selected
2351,train
2352,train
2353,not selected
2354,not selected
2355,not selected
2356,test
2358,not selected
2359,train
2360,not selected
2361,train
2362,train
2363,not selected
2364,not selected
2365,not selected
2367,not selected
2368,train
2369,not selected
2371,train
2372,train
2374,train
2375,train
2376,train
2377,train
2378,not selected
2379,not selected
2380,not selected
2381,test
2382,train
2383,not selected
2384,not selected
2385,not selected
2386,test
2387,not selected
2388,train
2389,not selected
2390,train
2391,train
2393,train
2394,test
2395,test
2396,train
2397,not selected
2398,not selected
2399,not selected
2401,test
2402,not selected
2403,train
2405,test
2407,not selected
2408,not selected
2409,train
2410,not selected
2411,test
2412,test
2413,not selected
2414,not selected
2415,train
2416,not selected
2417,not selected
2418,test
2420,test
2421,train
2422,not selected
2423,train
2425,not selected
2426,test
2428,not selected
2429,train
2430,not selected
2433,train
2434,train
2435,test
2436,test
2437,not selected
2438,not selected
2440,test
2441,train
2442,train
2443,test
2444,not selected
2445,not selected
2446,test
2447,train
2448,test
2449,not selected
2450,not selected
2451,not selected
2452,test
2453,train
2455,not selected
2456,not selected
2457,not selected
2458,not selected
2460,not selected
2462,train
2463,train
2464,test
2465,train
2466,train
2467,not selected
2468,train
2469,test
2472,not selected
2473,test
2475,train
2476,test
2477,train
2478,train
2480,train
2481,not selected
2487,train
2488,train
2490,train
2493,train
2494,train
2496,test
2498,not selected
2499,train
2500,not selected
2501,train
2502,not selected
2503,test
2504,train
2505,not selected
2506,not selected
2510,not selected
2511,train
2512,test
2514,not selected
2515,train
2516,train
2517,not selected
2519,not selected
2520,train
2522,train
2523,train
2524,not selected
2525,not selected
2526,not selected
2527,train
2528,not selected
2529,not selected
2530,train
2532,not selected
2533,not selected
2535,not selected
2536,train
2537,not selected
2538,train
2539,not selected
2540,test
2541,train
2542,train
2545,not selected
2546,not selected
2547,train
2548,not selected
2549,not selected
2550,not selected
2551,not selected
2552,train
2553,not selected
2558,train
2559,test
2560,test
2563,train
2565,not selected
2567,test
2570,train
2571,train
2573,not selected
2574,train
2575,test
2577,not selected
2578,not selected
2579,test
2580,train
2581,not selected
2583,not selected
2585,not selected
2586,test
2587,test
2589,train
2590,not selected
2591,train
2594,not selected
2595,not selected
2596,not selected
2598,not selected
2600,not selected
2602,train
2604,test
2605,test
2606,not selected
2608,test
2609,not selected
2610,not selected
2612,train
2613,test
2614,test
2616,not selected
2617,test
2618,not selected
2619,not selected
2623,not selected
2624,not selected
2625,not selected
2626,not selected
2627,not selected
2628,test
2629,test
2632,not selected
2633,train
2634,not selected
2636,test
2637,train
2638,not selected
2641,not selected
2642,not selected
2643,train
2644,train
2646,not selected
2647,not selected
2648,test
2649,train
2654,train
2656,not selected
2657,train
2658,train
2659,not selected
2660,test
2662,not selected
2665,not selected
2666,test
2667,not selected
2668,not selected
2670,not selected
2672,not selected
2673,train
2675,not selected
2676,test
2678,test
2681,not selected
2684,train
2687,train
2688,train
2691,test
2692,not selected
2693,train
2695,train
2696,not selected
2699,not selected
2701,not selected
2702,not selected
2704,train
2705,not selected
2706,not selected
2707,not selected
2709,test
2710,train
2711,test
2712,not selected
2713,not selected
2714,train
2715,train
2716,test
2721,not selected
2722,test
2727,train
2728,train
2730,train
2732,not selected
2733,not selected
2735,train
2738,not selected
2739,train
2740,train
2741,not selected
2742,not selected
2743,test
2744,not selected
2745,train
2746,not selected
2747,train
2748,train
2749,not selected
2750,train
2752,train
2754,train
2755,not selected
2756,not selected
2759,train
2761,not selected
2762,train
2764,test
2765,test
2766,not selected
2767,test
2768,not selected
2769,not selected
2771,not selected
2772,not selected
2773,not selected
2774,not selected
2778,test
2779,train
2780,train
2783,not selected
2784,not selected
2785,train
2787,train
2789,not selected
2791,not selected
2792,not selected
2793,test
2795,train
2796,train
2797,not selected
2798,test
2799,train
2802,not selected
2803,not selected
2804,not selected
2805,not selected
2807,train
2808,not selected
2809,train
2811,train
2812,train
2813,not selected
2814,test
2816,not selected
2818,not selected
2819,not selected
2820,train
2822,not selected
2823,test
2824,test
2825,test
2826,not selected
2827,train
2828,test
2829,train
2830,test
2831,not selected
2832,test
2833,not selected
2834,train
2835,train
2837,not selected
2839,not selected
2841,not selected
2843,test
2844,not selected
2845,train
2846,not selected
2847,not selected
2848,not selected
2851,not selected
2853,train
2854,not selected
2855,train
2858,test
2862,test
2864,train
2866,train
2867,not selected
2869,not selected
2872,test
2873,not selected
2874,not selected
2875,train
2876,train
2877,not selected
2879,train
2881,train
2882,train
2884,train
2885,not selected
2887,test
2890,not selected
2893,train
2894,not selected
2895,not selected
2896,not selected
2897,not selected
2898,train
2899,test
2900,train
2901,train
2902,train
2905,not selected
2909,test
2913,train
2914,train
2915,not selected
2918,train
2920,train
2922,train
2923,train
2925,not selected
2927,test
2929,not selected
2930,not selected
2931,not selected
2932,train
2933,not selected
2935,train
2936,test
2937,train
2938,not selected
2941,train
2943,not selected
2946,test
2947,not selected
2948,not selected
2950,train
2951,train
2953,test
2954,train
2955,not selected
2956,not selected
2959,not selected
2960,not selected
2961,train
2962,not selected
2963,not selected
2964,test
2965,test
2967,not selected
2968,not selected
2969,train
2970,train
2971,train
2972,test
2975,train
2976,not selected
2977,test
2979,not selected
2980,test
2982,train
2984,not selected
2985,train
2986,train
2987,not selected
2988,not selected
2989,train
2990,train
2991,test
2992,not selected
2995,train
2996,not selected
2997,train
3000,not selected
3001,not selected
3002,train
3003,not selected
3005,not selected
3009,not selected
3012,test
3013,not selected
3015,not selected
3016,test
3017,not selected
3018,not selected
3019,not selected
3021,not selected
3023,train
3030,not selected
3031,not selected
3032,train
3033,not selected
3035,not selected
3036,test
3038,test
3039,not selected
3040,not selected
3042,not selected
3043,train
3045,test
3046,train
3047,test
3048,not selected
3049,test
3050,test
3051,not selected
3052,test
3054,train
3055,test
3056,test
3057,train
3058,train
3059,not selected
3060,train
3062,not selected
3063,not selected
3065,not selected
3066,train
3070,train
3073,not selected
3074,not selected
3077,not selected
3078,not selected
3079,train
3080,not selected
3081,test
3083,not selected
3084,not selected
3086,test
3088,train
3092,not selected
3094,train
3095,test
3098,not selected
3099,not selected
3100,not selected
3101,test
3103,not selected
3104,train
3105,not selected
3106,not selected
3108,train
3109,not selected
3110,not selected
3111,not selected
3112,not selected
3113,not selected
3114,train
3115,test
3116,not selected
3117,train
3119,test
3120,not selected
3121,train
3122,test
3123,not selected
3124,not selected
3125,train
3126,not selected
3129,not selected
3130,not selected
3131,not selected
3132,not selected
3133,not selected
3135,not selected
3136,test
3137,train
3139,train
3140,test
3142,not selected
3143,train
3144,not selected
3145,not selected
3146,test
3147,train
3149,train
3150,test
3151,not selected
3153,not selected
3155,not selected
3157,not selected
3159,not selected
3160,not selected
3162,not selected
3163,train
3164,not selected
3165,train
3167,not selected
3168,not selected
3169,test
3170,not selected
3172,train
3173,train
3174,not selected
3177,train
3179,train
3180,train
3181,test
3182,not selected
3183,not selected
3184,not selected
3186,not selected
3187,test
3189,train
3191,not selected
3192,not selected
3193,train
3194,test
3195,train
3198,not selected
3200,test
3201,not selected
3203,train
3204,not selected
3206,test
3207,not selected
3208,not selected
3209,not selected
3210,test
3211,not selected
3212,train
3214,not selected
3215,not selected
3216,not selected
3217,not selected
3218,not selected
3220,not selected
3221,not selected
3222,not selected
3223,not selected
3226,test
3228,not selected
3232,train
3234,not selected
3235,not selected
3237,train
3238,not selected
3239,test
3241,not selected
3242,not selected
3243,train
3244,train
3245,train
3247,not selected
3248,train
3249,train
3250,train
3251,not selected
3255,not selected
3258,test
3259,train
3262,train
3263,not selected
3264,not selected
3265,test
3267,train
3269,train
3270,not selected
3271,train
3272,not selected
3273,not selected
3274,not selected
3275,not selected
3277,not selected
3280,not selected
3281,not selected
3282,not selected
3284,not selected
3285,train
3286,train
3287,train
3289,not selected
3293,not selected
3294,train
3295,train
3296,test
3297,train
3299,train
3300,not selected
3301,train
3303,not selected
3305,train
3306,not selected
3307,not selected
3309,test
3310,not selected
3311,not selected
3312,not selected
3313,not selected
3314,train
3315,not selected
3317,not selected
3318,not selected
3319,train
3321,not selected
3323,not selected
3327,test
3328,not selected
3331,train
3332,not selected
3333,test
3334,test
3335,not selected
3340,test
3342,train
3343,test
3344,not selected
3347,not selected
3348,not selected
3349,not selected
3352,train
3353,train
3355,test
3356,not selected
3357,not selected
3358,train
3359,not selected
3360,not selected
3361,not selected
3362,test
3363,not selected
3365,not selected
3366,train
3367,test
3368,test
3370,not selected
3371,not selected
3372,not selected
3376,test
3377,test
3378,not selected
3379,not selected
3380,not selected
3381,not selected
3382,not selected
3383,test
3384,train
3385,not selected
3386,not selected
3387,not selected
3388,train
3389,not selected
3390,test
3391,train
3392,train
3393,train
3394,test
3395,not selected
3397,not selected
3398,test
3399,not selected
3401,not selected
3403,train
3404,not selected
3407,not selected
3409,not selected
3410,test
3411,not selected
3413,not selected
3415,not selected
3417,test
3418,train
3419,train
3423,not selected
3424,test
3425,train
3426,not selected
3427,not selected
3429,not selected
3430,train
3431,not selected
3432,not selected
3434,train
3435,train
3436,train
3437,train
3438,train
3439,train
